2022-05-05 21:45:00,192.68,16.62
2022-05-05 21:50:00,206.31,16.62
2022-05-05 21:55:00,206.31,19.35
2022-05-05 22:00:00,174.1,18.57
2022-05-05 22:05:00,181.12,16.71
2022-05-05 22:10:00,189.32,16.7
2022-05-05 22:15:00,162.89,18.99
2022-05-05 22:20:00,220.18,18.99
2022-05-05 22:25:00,220.18,23.54
2022-05-05 22:30:00,152.38,21.5
2022-05-05 22:35:00,219.1,21.94
2022-05-05 22:40:00,217.33,18.18
2022-05-05 22:45:00,203.01,18.18
2022-05-05 22:50:00,133.41,24.45
2022-05-05 22:55:00,133.41,13.81
2022-05-05 23:00:00,209.18,32.54
2022-05-05 23:05:00,182.31,31.1
2022-05-05 23:10:00,202.66,25.82
2022-05-05 23:15:00,207.7,25.82
2022-05-05 23:20:00,199.22,18.5
2022-05-05 23:25:00,199.22,25.7
2022-05-05 23:30:00,213.41,18.88
2022-05-05 23:35:00,211.94,22.53
2022-05-05 23:40:00,251.9,22.53
2022-05-05 23:45:00,211.55,22.29
2022-05-05 23:50:00,229.8,21.22
2022-05-05 23:55:00,229.8,42.74
2022-05-06 00:00:00,226.56,30.52
2022-05-06 00:05:00,248.81,29.17
2022-05-06 00:10:00,248.34,29.17
2022-05-06 00:15:00,283.2,31.31
2022-05-06 00:20:00,256.07,57.27
2022-05-06 00:25:00,256.07,47.07
2022-05-06 00:30:00,254.99,45.12
2022-05-06 00:35:00,271.91,45.88
2022-05-06 00:40:00,294.77,45.88
2022-05-06 00:45:00,315.27,66.83
2022-05-06 00:50:00,290.94,87.99
2022-05-06 00:55:00,290.94,62.15
2022-05-06 01:00:00,276.95,69.17
2022-05-06 01:05:00,316.97,69.17
2022-05-06 01:10:00,311.81,60.91
2022-05-06 01:15:00,280.94,60.46
2022-05-06 01:20:00,298.74,92.8
2022-05-06 01:25:00,298.74,73.38
2022-05-06 01:30:00,316.15,69.34
2022-05-06 01:35:00,330.3,69.34
2022-05-06 01:40:00,297.33,74.26
2022-05-06 01:45:00,290.15,58.82
2022-05-06 01:50:00,299.87,70.45
2022-05-06 01:55:00,299.87,61.09
2022-05-06 02:00:00,294.86,48.39
2022-05-06 02:05:00,243.65,48.39
2022-05-06 02:10:00,258.04,73.99
2022-05-06 02:15:00,235.84,107.64
2022-05-06 02:20:00,233.96,89.19
2022-05-06 02:25:00,233.96,109.87
2022-05-06 02:30:00,242.67,109.87
2022-05-06 02:35:00,225.49,88.03
2022-05-06 02:40:00,256.33,73.93
2022-05-06 02:45:00,245.39,74.93
2022-05-06 02:50:00,268.36,81.27
2022-05-06 02:55:00,268.36,87.35
2022-05-06 03:00:00,258.48,87.35
2022-05-06 03:05:00,256.65,59.42
2022-05-06 03:10:00,237.91,85.14
2022-05-06 03:15:00,232.6,82.27
2022-05-06 03:20:00,254.96,96.1
2022-05-06 03:25:00,254.96,74.78
2022-05-06 03:30:00,228.18,74.78
2022-05-06 03:35:00,238.7,89.81
2022-05-06 03:40:00,233.98,77.82
2022-05-06 03:45:00,228.84,80.76
2022-05-06 03:50:00,270.72,81.28
2022-05-06 03:55:00,270.72,81.28
2022-05-06 04:00:00,310.18,57.58
2022-05-06 04:05:00,290.93,87.77
2022-05-06 04:10:00,266.51,86
2022-05-06 04:15:00,189.04,56.45
2022-05-06 04:20:00,264.8,44.95
2022-05-06 04:25:00,264.8,44.95
2022-05-06 04:30:00,297.16,53.74
2022-05-06 04:35:00,247.57,50.3
2022-05-06 04:40:00,267.14,28.9
2022-05-06 04:45:00,235.1,106.79
2022-05-06 04:50:00,254.88,106.79
2022-05-06 04:55:00,254.88,92.05
2022-05-06 05:00:00,252.9,86.19
2022-05-06 05:05:00,255.63,77.84
2022-05-06 05:10:00,254.78,95.79
2022-05-06 05:15:00,273.59,82.48
2022-05-06 05:20:00,263.43,82.48
2022-05-06 05:25:00,263.43,83.21
2022-05-06 05:30:00,251.71,102.26
2022-05-06 05:35:00,250.39,86.41
2022-05-06 05:40:00,264.75,106.66
2022-05-06 05:45:00,269.01,52.83
2022-05-06 05:50:00,242.81,52.83
2022-05-06 05:55:00,242.81,61.54
2022-05-06 06:00:00,248.15,74.09
2022-05-06 06:05:00,281.32,78.76
2022-05-06 06:10:00,294.61,62.51
2022-05-06 06:15:00,255.04,62.51
2022-05-06 06:20:00,262.12,43.62
2022-05-06 06:25:00,262.12,78.45
2022-05-06 06:30:00,231.73,70.6
2022-05-06 06:35:00,229.86,41.68
2022-05-06 06:40:00,191.51,64.39
2022-05-06 06:45:00,268.67,64.39
2022-05-06 06:50:00,277.76,59.87
2022-05-06 06:55:00,277.76,73.05
2022-05-06 07:00:00,257.02,66.96
2022-05-06 07:05:00,262.22,94.18
2022-05-06 07:10:00,284.02,94.18
2022-05-06 07:15:00,266.89,84.73
2022-05-06 07:20:00,233.32,78.94
2022-05-06 07:25:00,233.32,44.3
2022-05-06 07:30:00,173.12,20.55
2022-05-06 07:35:00,157.58,33.29
2022-05-06 07:40:00,194.5,33.29
2022-05-06 07:45:00,184.25,64.73
2022-05-06 07:50:00,187.1,29.62
2022-05-06 07:55:00,187.1,51.33
2022-05-06 08:00:00,250.04,52.51
2022-05-06 08:05:00,249.95,52.51
2022-05-06 08:10:00,220.1,35.63
2022-05-06 08:15:00,251.48,46.89
2022-05-06 08:20:00,282.73,54.57
2022-05-06 08:25:00,282.73,48.41
2022-05-06 08:30:00,282.75,58.25
2022-05-06 08:35:00,271.95,58.25
2022-05-06 08:40:00,297.5,63.53
2022-05-06 08:45:00,291.22,90.44
2022-05-06 08:50:00,290.04,84.51
2022-05-06 08:55:00,290.04,93.43
2022-05-06 09:00:00,235.86,93.43
2022-05-06 09:05:00,266.87,75.98
2022-05-06 09:10:00,305.15,81.7
2022-05-06 09:15:00,304.8,55.89
2022-05-06 09:20:00,277.81,79.72
2022-05-06 09:25:00,277.81,56.68
2022-05-06 09:30:00,297.16,56.68
2022-05-06 09:35:00,279.62,51.01
2022-05-06 09:40:00,245.49,97.44
2022-05-06 09:45:00,254.95,40.18
2022-05-06 09:50:00,232.03,72.04
2022-05-06 09:55:00,232.03,74.58
2022-05-06 10:00:00,246.28,74.58
2022-05-06 10:05:00,279.29,93.31
2022-05-06 10:10:00,278.6,56.27
2022-05-06 10:15:00,236.31,33.13
2022-05-06 10:20:00,253.42,43.54
2022-05-06 10:25:00,253.42,43.54
2022-05-06 10:30:00,236.83,75.85
2022-05-06 10:35:00,255.13,69.38
2022-05-06 10:40:00,256.5,77
2022-05-06 10:45:00,210.05,94.25
2022-05-06 10:50:00,154.1,27.39
2022-05-06 10:55:00,154.1,27.39
2022-05-06 11:00:00,195.25,34.91
2022-05-06 11:05:00,211.17,31.72
2022-05-06 11:10:00,213.72,70.1
2022-05-06 11:15:00,248.87,70.1
2022-05-06 11:20:00,248.87,83.55
2022-05-06 11:25:00,239.19,58.67
2022-05-06 11:30:00,226.96,40.55
2022-05-06 11:35:00,276.97,87.61
2022-05-06 11:40:00,276.97,87.61
2022-05-06 11:45:00,146.47,33.07
2022-05-06 11:50:00,147.01,20.24
2022-05-06 11:55:00,152.14,34.79
2022-05-06 12:00:00,152.14,34.79
2022-05-06 12:05:00,170.42,45.49
2022-05-06 12:10:00,210.75,70.12
2022-05-06 12:15:00,200.04,58.85
2022-05-06 12:20:00,221.61,58.85
2022-05-06 12:25:00,221.61,36.03
2022-05-06 12:30:00,263.47,51.5
2022-05-06 12:35:00,268.62,33.33
2022-05-06 12:40:00,234.3,33.33
2022-05-06 12:45:00,234.3,51.33
2022-05-06 12:50:00,234.07,78.03
2022-05-06 12:55:00,291.18,50.88
2022-05-06 13:00:00,287.33,50.88
2022-05-06 13:05:00,287.33,76.77
2022-05-06 13:10:00,215.66,75.29
2022-05-06 13:15:00,223.8,42.75
2022-05-06 13:20:00,236.68,42.75
2022-05-06 13:25:00,239.64,55.75
2022-05-06 13:30:00,239.64,36.2
2022-05-06 13:35:00,238.21,31.88
2022-05-06 13:40:00,221.62,60.84
2022-05-06 13:45:00,278.91,60.84
2022-05-06 13:50:00,278.91,37.73
2022-05-06 13:55:00,285.73,41.87
2022-05-06 14:00:00,219.47,51.45
2022-05-06 14:05:00,234.66,51.45
2022-05-06 14:10:00,229.57,54.96
2022-05-06 14:15:00,229.57,75.63
2022-05-06 14:20:00,267.16,40.12
2022-05-06 14:25:00,224.81,35.47
2022-05-06 14:30:00,229.1,58.62
2022-05-06 14:35:00,252.95,58.62
2022-05-06 14:40:00,218.26,59.6
2022-05-06 14:45:00,218.26,54.1
2022-05-06 14:50:00,220.59,31.17
2022-05-06 14:55:00,170.72,29.81
2022-05-06 15:00:00,196.58,29.81
2022-05-06 15:05:00,238.72,26.65
2022-05-06 15:10:00,236.8,36.33
2022-05-06 15:15:00,236.8,58.77
2022-05-06 15:20:00,246.73,76.15
2022-05-06 15:25:00,218.72,66
2022-05-06 15:30:00,222.65,66
2022-05-06 15:35:00,234.58,48.89
2022-05-06 15:40:00,168.51,36.36
2022-05-06 15:45:00,168.51,16.62
2022-05-06 15:50:00,109.86,18.08
2022-05-06 15:55:00,155.05,18.08
2022-05-06 16:00:00,157.15,20.82
2022-05-06 16:05:00,201.16,39.42
2022-05-06 16:10:00,231.7,30.85
2022-05-06 16:15:00,231.7,51.51
2022-05-06 16:20:00,241.66,29.22
2022-05-06 16:25:00,238.87,29.22
2022-05-06 16:30:00,226.26,28.88
2022-05-06 16:35:00,233.93,24.79
2022-05-06 16:40:00,205.69,34.77
2022-05-06 16:45:00,230.9,34.17
2022-05-06 16:50:00,230.9,32.39
2022-05-06 16:55:00,228.76,32.39
2022-05-06 17:00:00,221.93,28.58
2022-05-06 17:05:00,228.44,55.07
2022-05-06 17:10:00,204.03,58.64
2022-05-06 17:15:00,204.03,38
2022-05-06 17:20:00,226.55,38
2022-05-06 17:25:00,212.45,21.33
2022-05-06 17:30:00,237.58,42.65
2022-05-06 17:35:00,210.31,47.15
2022-05-06 17:40:00,218.12,23.82
2022-05-06 17:45:00,218.12,40.1
2022-05-06 17:50:00,221.22,40.1
2022-05-06 17:55:00,201.39,24.3
2022-05-06 18:00:00,225.98,19.49
2022-05-06 18:05:00,188.27,22.77
2022-05-06 18:10:00,208.11,25.25
2022-05-06 18:15:00,208.11,25.25
2022-05-06 18:20:00,202.44,20.66
2022-05-06 18:25:00,237.43,32.97
2022-05-06 18:30:00,189.49,22.92
2022-05-06 18:35:00,188.02,22.29
2022-05-06 18:40:00,203.81,12.87
2022-05-06 18:45:00,203.81,12.87
2022-05-06 18:50:00,213.32,26.45
2022-05-06 18:55:00,241,16.97
2022-05-06 19:00:00,209.42,15.15
2022-05-06 19:05:00,216,23.2
2022-05-06 19:10:00,211,23.2
2022-05-06 19:15:00,211,18.39
2022-05-06 19:20:00,193.36,19.83
2022-05-06 19:25:00,212.88,18.26
2022-05-06 19:30:00,178.1,23.76
2022-05-06 19:35:00,137.61,13.09
2022-05-06 19:40:00,130.26,13.09
2022-05-06 19:45:00,130.26,17.55
2022-05-06 19:50:00,155.86,22.65
2022-05-06 19:55:00,151.67,20.61
2022-05-06 20:00:00,166.77,27.29
2022-05-06 20:05:00,138.56,27.29
2022-05-06 20:10:00,164.01,20.5
2022-05-06 20:15:00,164.01,16.41
2022-05-06 20:20:00,178.01,15.66
2022-05-06 20:25:00,167.53,22.63
2022-05-06 20:30:00,177.3,18.62
2022-05-06 20:35:00,159.94,18.62
2022-05-06 20:40:00,184.55,28.57
2022-05-06 20:45:00,184.55,17.2
2022-05-06 20:50:00,189.29,20.25
2022-05-06 20:55:00,197.3,14.77
2022-05-06 21:00:00,198.61,21.24
2022-05-06 21:05:00,148.42,21.24
2022-05-06 21:10:00,148.92,24.32
2022-05-06 21:15:00,148.92,12.6
2022-05-06 21:20:00,185.27,15.81
2022-05-06 21:25:00,173.22,16.25
2022-05-06 21:30:00,145.27,16.25
2022-05-06 21:35:00,168.55,13.95
2022-05-06 21:40:00,159.09,11.4
2022-05-06 21:45:00,159.09,13.47
2022-05-06 21:50:00,164.69,17.49
2022-05-06 21:55:00,165.42,18.16
2022-05-06 22:00:00,188.74,18.16
2022-05-06 22:05:00,165.86,16.78
2022-05-06 22:10:00,183.97,13.85
2022-05-06 22:15:00,183.97,14.64
2022-05-06 22:20:00,163.77,15.34
2022-05-06 22:25:00,201.07,15.34
2022-05-06 22:30:00,180.93,20.19
2022-05-06 22:35:00,184.24,14.62
2022-05-06 22:40:00,184.24,28.33
2022-05-06 22:45:00,186.62,17.34
2022-05-06 22:50:00,196.55,17.52
2022-05-06 22:55:00,176.54,17.52
2022-05-06 23:00:00,164.14,8.65
2022-05-06 23:05:00,183.12,18.27
2022-05-06 23:10:00,183.12,20.51
2022-05-06 23:15:00,211.24,18.44
2022-05-06 23:20:00,226.92,21.45
2022-05-06 23:25:00,222.37,21.45
2022-05-06 23:30:00,209.85,18.23
2022-05-06 23:35:00,226.22,30.11
2022-05-06 23:40:00,226.22,27.63
2022-05-06 23:45:00,159.91,19.67
2022-05-06 23:50:00,169.17,19.67
2022-05-06 23:55:00,241.67,28.91
2022-05-07 00:00:00,249.4,31.97
2022-05-07 00:05:00,219.58,25.93
2022-05-07 00:10:00,219.58,31.93
2022-05-07 00:15:00,223.42,40.52
2022-05-07 00:20:00,225.82,40.52
2022-05-07 00:25:00,224.72,56.02
2022-05-07 00:30:00,224.37,30.58
2022-05-07 00:35:00,251.51,27.13
2022-05-07 00:40:00,251.51,41.37
2022-05-07 00:45:00,200.43,41.37
2022-05-07 00:50:00,223.09,56.45
2022-05-07 00:55:00,226.54,38.61
2022-05-07 01:00:00,293.57,27.31
2022-05-07 01:05:00,195.36,35.08
2022-05-07 01:10:00,195.36,22.03
2022-05-07 01:15:00,157.33,22.03
2022-05-07 01:20:00,265.94,48.76
2022-05-07 01:25:00,284.09,32.33
2022-05-07 01:30:00,238.54,50.71
2022-05-07 01:35:00,259.73,32.16
2022-05-07 01:40:00,259.73,32.16
2022-05-07 01:45:00,296.43,44.86
2022-05-07 01:50:00,244.93,43.5
2022-05-07 01:55:00,256.12,49.74
2022-05-07 02:00:00,115.08,24.25
2022-05-07 02:05:00,283.26,24.25
2022-05-07 02:10:00,283.26,51.62
2022-05-07 02:15:00,282.78,50.12
2022-05-07 02:20:00,293.45,42.83
2022-05-07 02:25:00,304.02,43.82
2022-05-07 02:30:00,270.74,50.14
2022-05-07 02:35:00,255.13,50.14
2022-05-07 02:40:00,255.13,26.37
2022-05-07 02:45:00,235.74,23.47
2022-05-07 02:50:00,227.4,80.6
2022-05-07 02:55:00,247.33,98.26
2022-05-07 03:00:00,256.21,98.26
2022-05-07 03:05:00,208.65,74.23
2022-05-07 03:10:00,208.65,35.05
2022-05-07 03:15:00,243.38,57.42
2022-05-07 03:20:00,240.97,58.47
2022-05-07 03:25:00,247.83,60.41
2022-05-07 03:30:00,240.17,60.41
2022-05-07 03:35:00,260.26,66.65
2022-05-07 03:40:00,260.26,47.73
2022-05-07 03:45:00,228.52,94.43
2022-05-07 03:50:00,250.02,46.45
2022-05-07 03:55:00,180.86,46.45
2022-05-07 04:00:00,197.45,31.86
2022-05-07 04:05:00,197.45,54.2
2022-05-07 04:10:00,232.18,67.37
2022-05-07 04:15:00,229.52,50.28
2022-05-07 04:20:00,260.07,68.64
2022-05-07 04:25:00,230.76,68.64
2022-05-07 04:30:00,248.21,72.33
2022-05-07 04:35:00,248.21,57.11
2022-05-07 04:40:00,233.52,45.71
2022-05-07 04:45:00,228.84,63.4
2022-05-07 04:50:00,231.12,63.4
2022-05-07 04:55:00,246.13,68.03
2022-05-07 05:00:00,164.71,35.66
2022-05-07 05:05:00,225.38,36.67
2022-05-07 05:10:00,225.38,52.47
2022-05-07 05:15:00,248.58,57.95
2022-05-07 05:20:00,213.98,57.95
2022-05-07 05:25:00,257.04,54.91
