2022-03-30 21:00:00,0
2022-03-31 00:00:00,50
2022-03-31 03:00:00,20
2022-03-31 06:00:00,15
2022-03-31 09:00:00,0
2022-03-31 12:00:00,0
2022-03-31 15:00:00,10
2022-03-31 18:00:00,30
2022-03-31 21:00:00,5
2022-04-01 00:00:00,0
