"Time","DL_MCS"
2022-04-22 17:00:00,8.916666666666666
2022-04-22 19:00:00,9.791666666666666
2022-04-22 21:00:00,9.916666666666666
2022-04-22 23:00:00,7.666666666666667
2022-04-23 01:00:00,8.291666666666666
2022-04-23 03:00:00,8.208333333333334
2022-04-23 05:00:00,11.666666666666666
2022-04-23 07:00:00,7.291666666666667
2022-04-23 09:00:00,8.458333333333334
2022-04-23 11:00:00,12
2022-04-23 13:00:00,8.166666666666666
2022-04-23 15:00:00,9.083333333333334
2022-04-23 17:00:00,9.625
2022-04-23 19:00:00,11.041666666666666
2022-04-23 21:00:00,9.958333333333334
2022-04-23 23:00:00,7.708333333333333
2022-04-24 01:00:00,8
2022-04-24 03:00:00,8.08695652173913
2022-04-24 05:00:00,7.708333333333333
2022-04-24 07:00:00,8.375
2022-04-24 09:00:00,10.958333333333334
2022-04-24 11:00:00,9.25
2022-04-24 13:00:00,9.916666666666666
2022-04-24 15:00:00,8.708333333333334
2022-04-24 17:00:00,10.291666666666666
2022-04-24 19:00:00,10.166666666666666
2022-04-24 21:00:00,8.583333333333334
2022-04-24 23:00:00,9.833333333333334
2022-04-25 01:00:00,7.083333333333333
2022-04-25 03:00:00,7.375
2022-04-25 05:00:00,9.083333333333334
2022-04-25 07:00:00,7.458333333333333
2022-04-25 09:00:00,9.25
2022-04-25 11:00:00,8.583333333333334
2022-04-25 13:00:00,8.083333333333334
2022-04-25 15:00:00,10.541666666666666
2022-04-25 17:00:00,8.125
2022-04-25 19:00:00,8
2022-04-25 21:00:00,8.416666666666666
2022-04-25 23:00:00,7.375
2022-04-26 01:00:00,8.25
2022-04-26 03:00:00,7.583333333333333
2022-04-26 05:00:00,7.791666666666667
2022-04-26 07:00:00,8.083333333333334
2022-04-26 09:00:00,9.541666666666666
2022-04-26 11:00:00,7.434782608695652
2022-04-26 13:00:00,8.541666666666666
2022-04-26 15:00:00,7.583333333333333
2022-04-26 17:00:00,7.166666666666667
2022-04-26 19:00:00,7.25
2022-04-26 21:00:00,7.521739130434782
2022-04-26 23:00:00,9.875
2022-04-27 01:00:00,9.25
2022-04-27 03:00:00,9.166666666666666
2022-04-27 05:00:00,9.125
2022-04-27 07:00:00,9.25
2022-04-27 09:00:00,8.583333333333334
2022-04-27 11:00:00,8.695652173913043
2022-04-27 13:00:00,7.25
2022-04-27 15:00:00,6.75
2022-04-27 17:00:00,7.708333333333333
2022-04-27 19:00:00,8
2022-04-27 21:00:00,9.416666666666666
2022-04-27 23:00:00,8.208333333333334
2022-04-28 01:00:00,7.416666666666667
2022-04-28 03:00:00,8.166666666666666
2022-04-28 05:00:00,7.166666666666667
2022-04-28 07:00:00,9.125
2022-04-28 09:00:00,6.541666666666667
2022-04-28 11:00:00,7.416666666666667
2022-04-28 13:00:00,7.166666666666667
2022-04-28 15:00:00,9.375
2022-04-28 17:00:00,6.125
2022-04-28 19:00:00,6.291666666666667
2022-04-28 21:00:00,6.916666666666667
2022-04-28 23:00:00,8.5
2022-04-29 01:00:00,7.958333333333333
2022-04-29 03:00:00,8.958333333333334
2022-04-29 05:00:00,9
2022-04-29 07:00:00,8.583333333333334
2022-04-29 09:00:00,8.291666666666666
2022-04-29 11:00:00,9.208333333333334
2022-04-29 13:00:00,9.166666666666666
2022-04-29 15:00:00,10.291666666666666
2022-04-29 17:00:00,10
2022-04-29 19:00:00,9.125
2022-04-29 21:00:00,8.375
2022-04-29 23:00:00,9.625
2022-04-30 01:00:00,9.458333333333334
2022-04-30 03:00:00,8.75
2022-04-30 05:00:00,9.375
2022-04-30 07:00:00,8.75
2022-04-30 09:00:00,8.5
2022-04-30 11:00:00,8.916666666666666
2022-04-30 13:00:00,7.695652173913044
2022-04-30 15:00:00,7.956521739130435
2022-04-30 17:00:00,8
2022-04-30 19:00:00,8.625
2022-04-30 21:00:00,9.833333333333334
2022-04-30 23:00:00,8.708333333333334
2022-05-01 01:00:00,8.666666666666666
2022-05-01 03:00:00,8.666666666666666
2022-05-01 05:00:00,8.166666666666666
2022-05-01 07:00:00,8.791666666666666
