2022-05-06 12:00:00,-101,-65,35,21
2022-05-06 12:10:00,-101,-65,35,21
2022-05-06 12:20:00,-100.5,-66,35,20.5
2022-05-06 12:30:00,-101.5,-65.5,34,21
2022-05-06 12:40:00,-101,-65,35,21
2022-05-06 12:50:00,-100.5,-65,35,21
2022-05-06 13:00:00,-100,-65,35,22
2022-05-06 13:10:00,-101.5,-65,35,20.5
2022-05-06 13:20:00,-101.5,-65.5,34.5,21
2022-05-06 13:30:00,-101.5,-66,35,21.5
2022-05-06 13:40:00,-101,-66.5,35,20.5
2022-05-06 13:50:00,-102,-65,35,20.5
2022-05-06 14:00:00,-101.5,-65.5,34.5,21
2022-05-06 14:10:00,-101,-65,35,21.5
2022-05-06 14:20:00,-102,-65.5,35,20.5
2022-05-06 14:30:00,-101.5,-65.5,35,21
2022-05-06 14:40:00,-101.5,-65,35,21.5
2022-05-06 14:50:00,-101,-65,35,20.5
2022-05-06 15:00:00,-101.5,-66,35,21
2022-05-06 15:10:00,-100.5,-65.5,35,21
2022-05-06 15:20:00,-102,-65,35,20.5
2022-05-06 15:30:00,-102,-65,35,20.5
2022-05-06 15:40:00,-102,-65,35,20
2022-05-06 15:50:00,-102.5,-65,35,20
2022-05-06 16:00:00,-102.5,-65,35,19.5
2022-05-06 16:10:00,-101.5,-65,35,21
2022-05-06 16:20:00,-102,-65,35,20
2022-05-06 16:30:00,-102,-65,35,20.5
2022-05-06 16:40:00,-101,-65.5,34.5,21.5
2022-05-06 16:50:00,-102,-65,35,20.5
2022-05-06 17:00:00,-101.5,-65.5,35,21
2022-05-06 17:10:00,-102,-65.5,35,21
2022-05-06 17:20:00,-101.5,-65.5,35,21
2022-05-06 17:30:00,-102,-65.5,35,21
2022-05-06 17:40:00,-102,-65,35,21
2022-05-06 17:50:00,-101.5,-66,35.5,20.5
2022-05-06 18:00:00,-102,-65.5,35,21
2022-05-06 18:10:00,-102,-65,35,20
2022-05-06 18:20:00,-101.5,-65,34,20.5
2022-05-06 18:30:00,-101.5,-65,35,20.5
2022-05-06 18:40:00,-100.5,-65,35,21
2022-05-06 18:50:00,-100,-65,35,21
2022-05-06 19:00:00,-101.5,-65,35,21
2022-05-06 19:10:00,-101.5,-65,35.5,21
2022-05-06 19:20:00,-100,-65,35,21.5
2022-05-06 19:30:00,-100.5,-65,35,21.5
2022-05-06 19:40:00,-100,-65,35,22
2022-05-06 19:50:00,-100,-65,35,21.5
2022-05-06 20:00:00,-100,-65,35,22
2022-05-06 20:10:00,-100.5,-65,35,21.5
2022-05-06 20:20:00,-100,-65,35,22
2022-05-06 20:30:00,-100,-65.5,35,22
2022-05-06 20:40:00,-100,-65,35,22
2022-05-06 20:50:00,-100,-65,35,21.5
2022-05-06 21:00:00,-99.5,-66,34,21.5
2022-05-06 21:10:00,-100.5,-66,35,22
